"","project_name","sys_sample_code","station","date_time","chemical_name","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","sample_date","order","station_type","flow_qual","flow_quant_cfs","load_kg_per_day"
"4392","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","CALCIUM","7440-70-2","t",42300,"ug/l",110,"ug/l",1000,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4393","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","CHLORIDE (AS CL)","16887-00-6","t",78.4,"mg/l",0.2,"mg/l",2,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4394","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","CHLOROPHYLL A","479-61-8","t",17.8,"ug/l",NA,"ug/l",0.8,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4395","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","COPPER","7440-50-8","t",2.9,"ug/l",0.66,"ug/l",1,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4396","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","HARDNESS (AS CACO3)","hard","t",151,"mg/l",NA,"mg/l",6.62,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4397","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","IRON","7439-89-6","t",361,"ug/l",13,"ug/l",100,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4398","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","LEAD","7439-92-1","t",0.61,"ug/l",0.067,"ug/l",1,"j","j","estimated value due to lab error",2018-07-10,41,"special_study","baseline",NA,NA
"4399","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","MAGNESIUM","7439-95-4","t",11100,"ug/l",29,"ug/l",1000,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4400","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","NICKEL","7440-02-0","t",1.9,"ug/l",0.26,"ug/l",1,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4401","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","NITRATE+NITRITE AS NITROGEN","no3no2n","t",0.094,"mg/l",7e-04,"mg/l",0.002,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4402","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","NITROGEN","kn","t",1.09,"mg/l",NA,"mg/l",0.2,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4403","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","NITROGEN, AMMONIA (AS N)","7664-41-7","t",0.24,"mg/l",8e-04,"mg/l",0.005,"","j","estimated value due to equipment blank error",2018-07-10,41,"special_study","baseline",NA,NA
"4404","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","NITROGEN, KJELDAHL, TOTAL","kn","t",1,"mg/l",0.08,"mg/l",0.2,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4405","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","NITROGEN, NITRATE (AS N)","14797-55-8","t",0.077,"mg/l",NA,"mg/l",0.01,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4406","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","NITROGEN, NITRITE","14797-65-0","t",0.017,"mg/l",0.007,"mg/l",0.01,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4407","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","PHOSPHORUS, TOTAL (AS P)","7723-14-0","t",0.237,"mg/l",0.02,"mg/l",0.05,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4408","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","SILVER","7440-22-4","t",NA,"ug/l",0.039,"ug/l",1,"u","u","analyte was analyzed for but not detected",2018-07-10,41,"special_study","baseline",NA,NA
"4409","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","tds","t",284,"mg/l",4,"mg/l",10,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4410","wallkill special study 2018","13-walk-2.1-07102018-w","13-walk-2.1","2018-07-10 09:30:00","TURBIDITY","turb","t",6.7,"ntu",0.06,"ntu",0.1,"","a","",2018-07-10,41,"special_study","baseline",NA,NA
"4411","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","ALKALINITY, TOTAL (AS CACO3)","alk","t",104,"mg/l",1,"mg/l",2,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4412","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","ALUMINUM","7429-90-5","t",989,"ug/l",23,"ug/l",100,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4413","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","ARSENIC","7440-38-2","t",1.7,"ug/l",0.39,"ug/l",1,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4414","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","CADMIUM","7440-43-9","t",NA,"ug/l",0.064,"ug/l",1,"u","u","analyte was analyzed for but not detected",2018-07-24,41,"special_study","event",NA,NA
"4415","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","CALCIUM","7440-70-2","t",36500,"ug/l",110,"ug/l",1000,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4416","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","CHLORIDE (AS CL)","16887-00-6","t",70.9,"mg/l",0.2,"mg/l",2,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4417","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","CHLOROPHYLL A","479-61-8","t",82.7,"ug/l",NA,"ug/l",2.4,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4418","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","COPPER","7440-50-8","t",3.7,"ug/l",0.66,"ug/l",1,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4419","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","HARDNESS (AS CACO3)","hard","t",130,"mg/l",NA,"mg/l",6.62,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4420","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","LEAD","7439-92-1","t",2.9,"ug/l",0.067,"ug/l",1,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4421","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","MAGNESIUM","7439-95-4","t",9290,"ug/l",29,"ug/l",1000,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4422","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","NICKEL","7440-02-0","t",2.2,"ug/l",0.26,"ug/l",1,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4423","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","NITRATE+NITRITE AS NITROGEN","no3no2n","t",0.0444,"mg/l",7e-04,"mg/l",0.002,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4424","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","NITROGEN","kn","t",1.15,"mg/l",NA,"mg/l",0.2,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4425","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","NITROGEN, KJELDAHL, TOTAL","kn","t",1.11,"mg/l",0.08,"mg/l",0.2,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4426","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","NITROGEN, NITRATE (AS N)","14797-55-8","t",0.044,"mg/l",NA,"mg/l",0.01,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4427","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","NITROGEN, NITRITE","14797-65-0","t",NA,"mg/l",0.007,"mg/l",0.01,"u","u","analyte was analyzed for but not detected",2018-07-24,41,"special_study","event",NA,NA
"4428","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","PHOSPHORUS, TOTAL (AS P)","7723-14-0","t",0.132,"mg/l",0.01,"mg/l",0.025,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4429","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","SILVER","7440-22-4","t",NA,"ug/l",0.039,"ug/l",1,"u","u","analyte was analyzed for but not detected",2018-07-24,41,"special_study","event",NA,NA
"4430","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","tds","t",249,"mg/l",4,"mg/l",10,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4431","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","TURBIDITY","turb","t",15.4,"ntu",0.06,"ntu",0.1,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4432","wallkill special study 2018","13-walk-2.1-07242018-ws","13-walk-2.1","2018-07-24 10:00:00","ZINC","7440-66-6","t",11.6,"ug/l",2.5,"ug/l",5,"","a","",2018-07-24,41,"special_study","event",NA,NA
"4433","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","ALKALINITY, TOTAL (AS CACO3)","alk","t",80.8,"mg/l",1,"mg/l",2,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4434","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","ALUMINUM","7429-90-5","t",608,"ug/l",23,"ug/l",100,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4435","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","ARSENIC","7440-38-2","t",2.1,"ug/l",0.39,"ug/l",1,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4436","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","CADMIUM","7440-43-9","t",NA,"ug/l",0.064,"ug/l",1,"u","u","analyte was analyzed for but not detected",2018-08-16,41,"special_study","event",NA,NA
"4437","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","CALCIUM","7440-70-2","t",36000,"ug/l",110,"ug/l",1000,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4438","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","CHLORIDE (AS CL)","16887-00-6","t",46.1,"mg/l",0.2,"mg/l",2,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4439","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","CHLOROPHYLL A","479-61-8","t",1.25,"ug/l",NA,"ug/l",0.062,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4440","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","COPPER","7440-50-8","t",4.8,"ug/l",0.66,"ug/l",1,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4441","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","HARDNESS (AS CACO3)","hard","t",121,"mg/l",NA,"mg/l",6.62,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4442","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","IRON","7439-89-6","t",1410,"ug/l",13,"ug/l",100,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4443","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","LEAD","7439-92-1","t",1.9,"ug/l",0.067,"ug/l",1,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4444","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","MAGNESIUM","7439-95-4","t",7620,"ug/l",29,"ug/l",1000,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4445","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","NICKEL","7440-02-0","t",2.9,"ug/l",0.26,"ug/l",1,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4446","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","NITRATE+NITRITE AS NITROGEN","no3no2n","t",1.67,"mg/l",7e-04,"mg/l",0.002,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4447","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","NITROGEN","kn","t",2.98,"mg/l",NA,"mg/l",0.2,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4448","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","NITROGEN, AMMONIA (AS N)","7664-41-7","t",0.0442,"mg/l",8e-04,"mg/l",0.005,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4449","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","NITROGEN, KJELDAHL, TOTAL","kn","t",1.31,"mg/l",0.08,"mg/l",0.2,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4450","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","NITROGEN, NITRATE (AS N)","14797-55-8","t",1.65,"mg/l",NA,"mg/l",0.01,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4451","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","NITROGEN, NITRITE","14797-65-0","t",0.022,"mg/l",0.007,"mg/l",0.01,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4452","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","PHOSPHORUS, TOTAL (AS P)","7723-14-0","t",0.231,"mg/l",0.02,"mg/l",0.05,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4453","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","SILVER","7440-22-4","t",0.076,"ug/l",0.039,"ug/l",1,"j","j","estimated value due to lab error",2018-08-16,41,"special_study","event",NA,NA
"4454","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","tds","t",238,"mg/l",4,"mg/l",10,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4455","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","TURBIDITY","turb","t",28.5,"ntu",0.06,"ntu",0.1,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4456","wallkill special study 2018","13-walk-2.1-081618-ws","13-walk-2.1","2018-08-16 16:15:00","ZINC","7440-66-6","t",14.6,"ug/l",2.5,"ug/l",5,"","a","",2018-08-16,41,"special_study","event",NA,NA
"4457","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","ALKALINITY, TOTAL (AS CACO3)","alk","t",129,"mg/l",1,"mg/l",2,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4458","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","ALUMINUM","7429-90-5","t",105,"ug/l",2.3,"ug/l",10,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4459","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","ARSENIC","7440-38-2","t",1.5,"ug/l",0.39,"ug/l",1,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4460","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","CADMIUM","7440-43-9","t",NA,"ug/l",0.064,"ug/l",1,"u","u","analyte was analyzed for but not detected",2018-09-05,41,"special_study","baseline",NA,NA
"4461","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","CALCIUM","7440-70-2","t",44200,"ug/l",110,"ug/l",1000,"e","j","estimated value due to lab error",2018-09-05,41,"special_study","baseline",NA,NA
"4462","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","CHLOROPHYLL A","479-61-8","t",38.9,"ug/l",NA,"ug/l",1.6,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4463","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","COPPER","7440-50-8","t",2.7,"ug/l",0.66,"ug/l",1,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4464","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","HARDNESS (AS CACO3)","hard","t",163,"mg/l",NA,"mg/l",6.62,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4465","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","IRON","7439-89-6","t",297,"ug/l",13,"ug/l",100,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4466","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","LEAD","7439-92-1","t",0.46,"ug/l",0.067,"ug/l",1,"j","j","estimated value due to lab error",2018-09-05,41,"special_study","baseline",NA,NA
"4467","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","MAGNESIUM","7439-95-4","t",12700,"ug/l",29,"ug/l",1000,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4468","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","NICKEL","7440-02-0","t",1.4,"ug/l",0.26,"ug/l",1,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4469","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","NITRATE+NITRITE AS NITROGEN","no3no2n","t",0.804,"mg/l",7e-04,"mg/l",0.002,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4470","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","NITROGEN","kn","t",1.44,"mg/l",NA,"mg/l",0.1,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4471","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","NITROGEN, AMMONIA (AS N)","7664-41-7","t",0.0109,"mg/l",8e-04,"mg/l",0.005,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4472","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","NITROGEN, KJELDAHL, TOTAL","kn","t",0.64,"mg/l",0.08,"mg/l",0.1,"","j","estimated value due to equipment blank error",2018-09-05,41,"special_study","baseline",NA,NA
"4473","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","NITROGEN, NITRATE (AS N)","14797-55-8","t",0.804,"mg/l",NA,"mg/l",0.01,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4474","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","NITROGEN, NITRITE","14797-65-0","t",NA,"mg/l",0.007,"mg/l",0.01,"u","u","analyte was analyzed for but not detected",2018-09-05,41,"special_study","baseline",NA,NA
"4475","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","PHOSPHORUS, TOTAL (AS P)","7723-14-0","t",0.121,"mg/l",0.01,"mg/l",0.025,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4476","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","SILVER","7440-22-4","t",NA,"ug/l",0.039,"ug/l",1,"u","u","analyte was analyzed for but not detected",2018-09-05,41,"special_study","baseline",NA,NA
"4477","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)","tds","t",295,"mg/l",4,"mg/l",10,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4478","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","TURBIDITY","turb","t",6.31,"ntu",0.06,"ntu",0.1,"","j","estimated value due to equipment blank error",2018-09-05,41,"special_study","baseline",NA,NA
"4479","wallkill special study 2018","13-walk-2.1-09052018-w","13-walk-2.1","2018-09-05 09:30:00","ZINC","7440-66-6","t",6.3,"ug/l",2.5,"ug/l",5,"","a","",2018-09-05,41,"special_study","baseline",NA,NA
"4480","wallkill special study 2018","13-walk-2.1-10032018-w","13-walk-2.1","2018-10-03 10:00:00","ALKALINITY, TOTAL (AS CACO3)","alk","t",78.8,"mg/l",1,"mg/l",2,"","a","",2018-10-03,41,"special_study","event",NA,NA
"4481","wallkill special study 2018","13-walk-2.1-10032018-w","13-walk-2.1","2018-10-03 10:00:00","ALUMINUM","7429-90-5","t",844,"ug/l",23,"ug/l",100,"","a","",2018-10-03,41,"special_study","event",NA,NA
"4482","wallkill special study 2018","13-walk-2.1-10032018-w","13-walk-2.1","2018-10-03 10:00:00","ARSENIC","7440-38-2","t",1.3,"ug/l",0.39,"ug/l",1,"","a","",2018-10-03,41,"special_study","event",NA,NA
"4483","wallkill special study 2018","13-walk-2.1-10032018-w","13-walk-2.1","2018-10-03 10:00:00","CADMIUM","7440-43-9","t",NA,"ug/l",0.064,"ug/l",1,"u","u","analyte was analyzed for but not detected",2018-10-03,41,"special_study","event",NA,NA
"4484","wallkill special study 2018","13-walk-2.1-10032018-w","13-walk-2.1","2018-10-03 10:00:00","CALCIUM","7440-70-2","t",28600,"ug/l",110,"ug/l",1000,"","a","",2018-10-03,41,"special_study","event",NA,NA
"4485","wallkill special study 2018","13-walk-2.1-10032018-w","13-walk-2.1","2018-10-03 10:00:00","CHLORIDE (AS CL)","16887-00-6","t",38.2,"mg/l",0.2,"mg/l",2,"","a","",2018-10-03,41,"special_study","event",NA,NA
