"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Nitrogen",2018-07-24 14:45:00,"KN","T",1.59,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Nitrogen, ammonia (As N)",2018-07-24 14:45:00,"7664-41-7","T",0.0528,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-24 14:45:00,"KN","T",1.07,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","NITROGEN, NITRATE (AS N)",2018-07-24 14:45:00,"14797-55-8","T",0.521,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","NITROGEN, NITRITE",2018-07-24 14:45:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-24 14:45:00,"7723-14-0","T",0.0997,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Silver",2018-07-24 14:45:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-24 14:45:00,"TDS","T",226,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","TURBIDITY",2018-07-24 14:45:00,"TURB","T",15.1,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-07242018-WS","Zinc",2018-07-24 14:45:00,"7440-66-6","T",19.6,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-16 10:30:00,"ALK","T",81.6,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Aluminum",2018-08-16 10:30:00,"7429-90-5","T",289,"ug/l",11.5,"ug/l",50,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Arsenic",2018-08-16 10:30:00,"7440-38-2","T",1.7,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Cadmium",2018-08-16 10:30:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Calcium",2018-08-16 10:30:00,"7440-70-2","T",26300,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","CHLORIDE (AS CL)",2018-08-16 10:30:00,"16887-00-6","T",40.6,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Chlorophyll A",2018-08-16 10:30:00,"479-61-8","T",1.42,"ug/l",NA,"ug/l",0.08,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Copper",2018-08-16 10:30:00,"7440-50-8","T",2.4,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","HARDNESS (AS CACO3)",2018-08-16 10:30:00,"HARD","T",95,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Iron",2018-08-16 10:30:00,"7439-89-6","T",992,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Lead",2018-08-16 10:30:00,"7439-92-1","T",0.88,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Magnesium",2018-08-16 10:30:00,"7439-95-4","T",7100,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Nickel",2018-08-16 10:30:00,"7440-02-0","T",1.4,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Nitrate+Nitrite as Nitrogen",2018-08-16 10:30:00,"NO3NO2N","T",0.192,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Nitrogen",2018-08-16 10:30:00,"KN","T",0.93,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Nitrogen, ammonia (As N)",2018-08-16 10:30:00,"7664-41-7","T",0.0357,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-16 10:30:00,"KN","T",0.74,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","NITROGEN, NITRATE (AS N)",2018-08-16 10:30:00,"14797-55-8","T",0.192,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","NITROGEN, NITRITE",2018-08-16 10:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-16 10:30:00,"7723-14-0","T",0.115,"mg/l",0.01,"mg/l",0.025,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Silver",2018-08-16 10:30:00,"7440-22-4","T",0.051,"ug/l",0.039,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-16 10:30:00,"TDS","T",193,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","TURBIDITY",2018-08-16 10:30:00,"TURB","T",6.98,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-081618-WS","Zinc",2018-08-16 10:30:00,"7440-66-6","T",13.1,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-05 14:30:00,"ALK","T",150,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Aluminum",2018-09-05 14:30:00,"7429-90-5","T",244,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Arsenic",2018-09-05 14:30:00,"7440-38-2","T",1.9,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Cadmium",2018-09-05 14:30:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Calcium",2018-09-05 14:30:00,"7440-70-2","T",47400,"ug/l",110,"ug/l",1000,"E","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","CHLORIDE (AS CL)",2018-09-05 14:30:00,"16887-00-6","T",78.4,"mg/l",0.2,"mg/l",2,"","R","Accuracy error"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Chlorophyll A",2018-09-05 14:30:00,"479-61-8","T",5.03,"ug/l",NA,"ug/l",0.16,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Copper",2018-09-05 14:30:00,"7440-50-8","T",2.6,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","HARDNESS (AS CACO3)",2018-09-05 14:30:00,"HARD","T",187,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Iron",2018-09-05 14:30:00,"7439-89-6","T",910,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Lead",2018-09-05 14:30:00,"7439-92-1","T",0.8,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Magnesium",2018-09-05 14:30:00,"7439-95-4","T",16700,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Nickel",2018-09-05 14:30:00,"7440-02-0","T",2,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Nitrate+Nitrite as Nitrogen",2018-09-05 14:30:00,"NO3NO2N","T",0.856,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Nitrogen",2018-09-05 14:30:00,"KN","T",1.4,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Nitrogen, ammonia (As N)",2018-09-05 14:30:00,"7664-41-7","T",0.0281,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","NITROGEN, KJELDAHL, TOTAL",2018-09-05 14:30:00,"KN","T",0.55,"mg/l",0.08,"mg/l",0.1,"","T",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","NITROGEN, NITRATE (AS N)",2018-09-05 14:30:00,"14797-55-8","T",0.856,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","NITROGEN, NITRITE",2018-09-05 14:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","PHOSPHORUS, TOTAL (AS P)",2018-09-05 14:30:00,"7723-14-0","T",0.0586,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Silver",2018-09-05 14:30:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-09-05 14:30:00,"TDS","T",321,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","TURBIDITY",2018-09-05 14:30:00,"TURB","T",9.78,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-09052018-W","Zinc",2018-09-05 14:30:00,"7440-66-6","T",17.3,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-10-03 13:30:00,"ALK","T",61.2,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Aluminum",2018-10-03 13:30:00,"7429-90-5","T",753,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Arsenic",2018-10-03 13:30:00,"7440-38-2","T",1.3,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Cadmium",2018-10-03 13:30:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Calcium",2018-10-03 13:30:00,"7440-70-2","T",20600,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","CHLORIDE (AS CL)",2018-10-03 13:30:00,"16887-00-6","T",32.1,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Chlorophyll A",2018-10-03 13:30:00,"479-61-8","T",1.31,"ug/l",NA,"ug/l",0.08,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Copper",2018-10-03 13:30:00,"7440-50-8","T",3.1,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","HARDNESS (AS CACO3)",2018-10-03 13:30:00,"HARD","T",73,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Iron",2018-10-03 13:30:00,"7439-89-6","T",1360,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Lead",2018-10-03 13:30:00,"7439-92-1","T",1.5,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Magnesium",2018-10-03 13:30:00,"7439-95-4","T",5250,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Nickel",2018-10-03 13:30:00,"7440-02-0","T",1.9,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Nitrate+Nitrite as Nitrogen",2018-10-03 13:30:00,"NO3NO2N","T",0.444,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Nitrogen",2018-10-03 13:30:00,"KN","T",1.12,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Nitrogen, ammonia (As N)",2018-10-03 13:30:00,"7664-41-7","T",0.0206,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","NITROGEN, KJELDAHL, TOTAL",2018-10-03 13:30:00,"KN","T",0.68,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","NITROGEN, NITRATE (AS N)",2018-10-03 13:30:00,"14797-55-8","T",0.444,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","NITROGEN, NITRITE",2018-10-03 13:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","PHOSPHORUS, TOTAL (AS P)",2018-10-03 13:30:00,"7723-14-0","T",0.119,"mg/l",0.01,"mg/l",0.025,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Silver",2018-10-03 13:30:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-03 13:30:00,"TDS","T",150,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","TURBIDITY",2018-10-03 13:30:00,"TURB","T",121,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-60.1","13-WALK-60.1-10032018-W","Zinc",2018-10-03 13:30:00,"7440-66-6","T",18,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-10 15:30:00,"ALK","T",126,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Aluminum",2018-07-10 15:30:00,"7429-90-5","T",107,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Arsenic",2018-07-10 15:30:00,"7440-38-2","T",2.2,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Cadmium",2018-07-10 15:30:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Calcium",2018-07-10 15:30:00,"7440-70-2","T",47100,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","CHLORIDE (AS CL)",2018-07-10 15:30:00,"16887-00-6","T",93.9,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Chlorophyll A",2018-07-10 15:30:00,"479-61-8","T",109,"ug/l",NA,"ug/l",8.4,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Copper",2018-07-10 15:30:00,"7440-50-8","T",3.6,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","HARDNESS (AS CACO3)",2018-07-10 15:30:00,"HARD","T",170,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Iron",2018-07-10 15:30:00,"7439-89-6","T",146,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Lead",2018-07-10 15:30:00,"7439-92-1","T",0.5,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Magnesium",2018-07-10 15:30:00,"7439-95-4","T",12700,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Nickel",2018-07-10 15:30:00,"7440-02-0","T",1.8,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Nitrate+Nitrite as Nitrogen",2018-07-10 15:30:00,"NO3NO2N","T",0.0214,"mg/l",7e-04,"mg/l",0.002,"","J","estimated value due to Equipment Blank error"
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Nitrogen",2018-07-10 15:30:00,"KN","T",1.02,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Nitrogen, ammonia (As N)",2018-07-10 15:30:00,"7664-41-7","T",0.0073,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-10 15:30:00,"KN","T",0.99,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","NITROGEN, NITRATE (AS N)",2018-07-10 15:30:00,"14797-55-8","T",0.021,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","NITROGEN, NITRITE",2018-07-10 15:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-10 15:30:00,"7723-14-0","T",0.144,"mg/l",0.01,"mg/l",0.025,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Silver",2018-07-10 15:30:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-10 15:30:00,"TDS","T",320,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","TURBIDITY",2018-07-10 15:30:00,"TURB","T",6.95,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-07102018-W","Zinc",2018-07-10 15:30:00,"7440-66-6","T",5,"ug/l",2.5,"ug/l",5,"J","R","estimated value due to lab error ; Equipment Blank error"
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-08-16 14:00:00,"ALK","T",78.4,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Aluminum",2018-08-16 14:00:00,"7429-90-5","T",697,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Arsenic",2018-08-16 14:00:00,"7440-38-2","T",2,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Cadmium",2018-08-16 14:00:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Calcium",2018-08-16 14:00:00,"7440-70-2","T",33400,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","CHLORIDE (AS CL)",2018-08-16 14:00:00,"16887-00-6","T",44.2,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Chlorophyll A",2018-08-16 14:00:00,"479-61-8","T",1.74,"ug/l",NA,"ug/l",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Copper",2018-08-16 14:00:00,"7440-50-8","T",4.4,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","HARDNESS (AS CACO3)",2018-08-16 14:00:00,"HARD","T",113,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Iron",2018-08-16 14:00:00,"7439-89-6","T",1600,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Lead",2018-08-16 14:00:00,"7439-92-1","T",1.9,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Magnesium",2018-08-16 14:00:00,"7439-95-4","T",7280,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Nickel",2018-08-16 14:00:00,"7440-02-0","T",2.6,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Nitrate+Nitrite as Nitrogen",2018-08-16 14:00:00,"NO3NO2N","T",1.2,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Nitrogen",2018-08-16 14:00:00,"KN","T",2.36,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Nitrogen, ammonia (As N)",2018-08-16 14:00:00,"7664-41-7","T",0.0468,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","NITROGEN, KJELDAHL, TOTAL",2018-08-16 14:00:00,"KN","T",1.16,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","NITROGEN, NITRATE (AS N)",2018-08-16 14:00:00,"14797-55-8","T",1.19,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","NITROGEN, NITRITE",2018-08-16 14:00:00,"14797-65-0","T",0.017,"mg/l",0.007,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","PHOSPHORUS, TOTAL (AS P)",2018-08-16 14:00:00,"7723-14-0","T",0.223,"mg/l",0.02,"mg/l",0.05,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Silver",2018-08-16 14:00:00,"7440-22-4","T",0.063,"ug/l",0.039,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-16 14:00:00,"TDS","T",229,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","TURBIDITY",2018-08-16 14:00:00,"TURB","T",31,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-081618-WS","Zinc",2018-08-16 14:00:00,"7440-66-6","T",14.7,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-09052018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-05 11:45:00,"ALK","T",135,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-09052018-W","Aluminum",2018-09-05 11:45:00,"7429-90-5","T",89.1,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-09052018-W","Arsenic",2018-09-05 11:45:00,"7440-38-2","T",1.5,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-WALK-9.8","13-WALK-9.8-09052018-W","Cadmium",2018-09-05 11:45:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
